group_id,user_id,trialId,bigram_pair,bigram1,bigram2,bigram1_time,bigram2_time,chosen_bigram,unchosen_bigram,chosen_bigram_time,unchosen_bigram_time,chosen_bigram_correct,unchosen_bigram_correct,sliderValue,abs_sliderValue,text,is_consistent,is_probable,is_improbable,group_size
,unknown1,main-trial-1,"('ea', 'xq')",ea,xq,126.74999999999636,330.59999999999854,ea,xq,126.74999999999636,330.59999999999854,4,4,83,83,lwv xq xq plg ea ea kwm xq ea xq ea,True,False,False,2
,unknown1,main-trial-10,"('df', 'qz')",df,qz,183.95000000001164,353.75,df,qz,183.95000000001164,353.75,4,4,100,100,pka qz qz jun df df fjj qz df qz df,True,True,False,2
,unknown1,main-trial-100,"('da', 'qz')",da,qz,232.5999999998603,334.30000000004657,da,qz,232.5999999998603,334.30000000004657,4,4,100,100,vuu qz qz nad da da xrz qz da qz da,True,False,False,2
,unknown1,main-trial-11,"('ec', 'vs')",ec,vs,254.0,142.14999999999418,vs,ec,142.14999999999418,254.0,4,4,76,76,qno ec ec ygm vs vs dlp ec vs ec vs,True,False,False,2
,unknown1,main-trial-12,"('qc', 'xz')",qc,xz,309.55000000001746,153.2499999999709,xz,qc,153.2499999999709,309.55000000001746,4,4,80,80,toh qc qc jkh xz xz kmb qc xz qc xz,True,False,False,2
,unknown1,main-trial-13,"('ec', 'eq')",ec,eq,246.75,141.64999999999418,eq,ec,141.64999999999418,246.75,4,4,47,47,itc ec ec jzy eq eq nui ec eq ec eq,True,False,False,2
,unknown1,main-trial-14,"('de', 'xf')",de,xf,203.10000000003492,378.75,de,xf,203.10000000003492,378.75,4,4,-88,88,txw de de apq xf xf qtp de xf de xf,True,False,False,2
,unknown1,main-trial-15,"('xc', 'zw')",xc,zw,203.89999999999415,466.8500000000058,xc,zw,203.89999999999415,466.8500000000058,4,4,76,76,xrq zw zw ttk xc xc fem zw xc zw xc,True,False,False,2
,unknown1,main-trial-16,"('fs', 'ze')",fs,ze,133.54999999998836,257.0,fs,ze,133.54999999998836,257.0,4,4,97,97,sjz ze ze jow fs fs vxj ze fs ze fs,True,False,False,2
,unknown1,main-trial-17,"('aw', 'rw')",aw,rw,145.0,113.54999999998836,aw,rw,145.0,113.54999999998836,4,4,16,16,odh rw rw jzb aw aw teu rw aw rw aw,True,False,False,2
,unknown1,main-trial-18,"('ec', 'eq')",ec,eq,262.3999999999942,119.85000000000582,eq,ec,119.85000000000582,262.3999999999942,4,4,-30,30,muf eq eq fvp ec ec ugd eq ec eq ec,True,False,False,2
,unknown1,main-trial-19,"('df', 'ex')",df,ex,152.09999999997672,297.69999999998254,df,ex,152.09999999997672,297.69999999998254,4,4,-100,100,gna df df cao ex ex zri df ex df ex,True,True,False,2
,unknown1,main-trial-2,"('cz', 'ex')",cz,ex,206.29999999999563,260.0500000000029,cz,ex,206.29999999999563,260.0500000000029,4,4,-81,81,ryo cz cz upd ex ex vyp cz ex cz ex,True,False,False,2
,unknown1,main-trial-20,"('fd', 'xv')",fd,xv,125.65000000002328,173.85000000003492,fd,xv,125.65000000002328,173.85000000003492,4,4,-55,55,ngc fd fd bkc xv xv csl fd xv fd xv,True,False,False,2
,unknown1,main-trial-21,"('ec', 'fd')",ec,fd,277.54999999993015,151.55000000004657,fd,ec,151.55000000004657,277.54999999993015,4,4,100,100,tzh ec ec azu fd fd ymx ec fd ec fd,True,False,False,2
,unknown1,main-trial-22,"('fe', 'qz')",fe,qz,125.15000000002328,301.04999999998836,fe,qz,125.15000000002328,301.04999999998836,4,4,100,100,bjr qz qz jxc fe fe tvq qz fe qz fe,True,False,False,2
,unknown1,main-trial-23,"('az', 'cx')",az,cx,261.9000000000233,167.19999999995343,cx,az,167.19999999995343,261.9000000000233,4,4,-26,26,jtc cx cx hfj az az xha cx az cx az,True,False,False,2
,unknown1,main-trial-24,"('az', 'cs')",az,cs,278.0,202.15000000002328,az,cs,278.0,202.15000000002328,4,4,42,42,uax cs cs dwc az az leb cs az cs az,True,False,False,2
,unknown1,main-trial-25,"('az', 'cs')",az,cs,259.5,212.09999999997672,az,cs,259.5,212.09999999997672,4,4,-43,43,ugo az az bny cs cs yok az cs az cs,True,False,False,2
,unknown1,main-trial-26,"('ex', 'fv')",ex,fv,263.9000000000233,253.15000000002328,fv,ex,253.15000000002328,263.9000000000233,4,4,94,94,afr ex ex ibg fv fv azh ex fv ex fv,True,False,False,2
,unknown1,main-trial-27,"('cw', 'zr')",cw,zr,275.95000000001164,355.75,cw,zr,275.95000000001164,355.75,4,4,-41,41,rms cw cw kbh zr zr gla cw zr cw zr,True,False,False,2
,unknown1,main-trial-28,"('qx', 'xz')",qx,xz,297.45000000001164,188.4999999999418,xz,qx,188.4999999999418,297.45000000001164,4,4,-73,73,gos xz xz iac qx qx xpx xz qx xz qx,True,False,False,2
,unknown1,main-trial-29,"('qx', 'xz')",qx,xz,282.19999999995343,187.04999999998836,xz,qx,187.04999999998836,282.19999999995343,4,4,72,72,nol qx qx fiw xz xz rnl qx xz qx xz,True,False,False,2
,unknown1,main-trial-3,"('ex', 'fv')",ex,fv,293.9499999999971,255.1999999999971,fv,ex,255.1999999999971,293.9499999999971,4,4,-73,73,chd fv fv ahy ex ex rox fv ex fv ex,True,False,False,2
,unknown1,main-trial-30,"('az', 'cx')",az,cx,263.1500000000233,149.54999999998836,cx,az,149.54999999998836,263.1500000000233,4,4,37,37,ebs az az rdx cx cx jej az cx az cx,True,False,False,2
,unknown1,main-trial-31,"('da', 'qz')",da,qz,160.75,354.8499999999767,da,qz,160.75,354.8499999999767,4,4,-90,90,saq da da qqf qz qz zjr da qz da qz,True,False,False,2
,unknown1,main-trial-32,"('ed', 'fx')",ed,fx,247.90000000002328,315.4000000000233,ed,fx,247.90000000002328,315.4000000000233,4,4,87,87,qna fx fx xqh ed ed mrb fx ed fx ed,True,False,False,2
,unknown1,main-trial-33,"('cw', 'dz')",cw,dz,307.04999999998836,363.05000000004657,dz,cw,363.05000000004657,307.04999999998836,4,4,-35,35,eto dz dz grj cw cw vhw dz cw dz cw,True,False,False,2
,unknown1,main-trial-34,"('de', 'xf')",de,xf,261.3499999999767,261.8999999999651,de,xf,261.3499999999767,261.8999999999651,4,4,89,89,kvz xf xf wuw de de pdv xf de xf de,True,False,False,2
,unknown1,main-trial-35,"('de', 'vf')",de,vf,244.40000000002328,221.40000000002328,de,vf,244.40000000002328,221.40000000002328,4,4,-56,56,wnk de de ylz vf vf qtz de vf de vf,True,False,False,2
,unknown1,main-trial-36,"('xq', 'zd')",xq,zd,299.3999999999651,223.25,zd,xq,223.25,299.3999999999651,4,4,42,42,tou xq xq ate zd zd fmq xq zd xq zd,True,False,False,2
,unknown1,main-trial-37,"('dv', 'fd')",dv,fd,214.75,165.90000000002328,dv,fd,214.75,165.90000000002328,4,4,41,41,sqa fd fd vbb dv dv hbf fd dv fd dv,True,False,False,2
,unknown1,main-trial-38,"('fa', 'xz')",fa,xz,136.79999999993015,190.7500000000582,fa,xz,136.79999999993015,190.7500000000582,4,4,78,78,wqy xz xz wte fa fa ndw xz fa xz fa,True,False,False,2
,unknown1,main-trial-39,"('xq', 'zd')",xq,zd,307.25,152.25,zd,xq,152.25,307.25,4,4,-69,69,nyd zd zd bhx xq xq euf zd xq zd xq,True,False,False,2
,unknown1,main-trial-4,"('ew', 'xf')",ew,xf,123.3500000000131,222.1999999999898,ew,xf,123.3500000000131,222.1999999999898,4,4,-54,54,bnc ew ew tnu xf xf iyq ew xf ew xf,True,False,False,2
,unknown1,main-trial-40,"('de', 'ez')",de,ez,241.5000000000582,266.30000000004657,de,ez,241.5000000000582,266.30000000004657,4,3,60,60,bss ez ez ynf de de vkb ez de ez de,True,False,False,2
,unknown1,main-trial-41,"('sz', 'wc')",sz,wc,261.69999999995343,274.25,sz,wc,261.69999999995343,274.25,4,4,21,21,lxp wc wc dzf sz sz pwg wc sz wc sz,True,False,False,2
,unknown1,main-trial-42,"('rx', 'vc')",rx,vc,319.79999999993015,261.3499999999767,vc,rx,261.3499999999767,319.79999999993015,4,3,64,64,jzy rx rx way vc vc wwa rx vc rx vc,True,False,False,2
,unknown1,main-trial-43,"('aq', 'eq')",aq,eq,272.5999999999767,225.09999999997672,eq,aq,225.09999999997672,272.5999999999767,4,4,48,48,qlp aq aq ynt eq eq dqn aq eq aq eq,True,False,False,2
,unknown1,main-trial-44,"('cd', 'ec')",cd,ec,231.70000000006985,277.29999999993015,cd,ec,231.70000000006985,277.29999999993015,4,4,-91,91,vwn cd cd lmy ec ec guh cd ec cd ec,True,False,False,2
,unknown1,main-trial-45,"('sz', 'wc')",sz,wc,267.70000000006985,314.54999999993015,sz,wc,267.70000000006985,314.54999999993015,4,4,-71,71,qfc sz sz qia wc wc qeh sz wc sz wc,True,False,False,2
,unknown1,main-trial-46,"('ec', 'fd')",ec,fd,269.0999999999767,139.80000000004657,fd,ec,139.80000000004657,269.0999999999767,4,4,-98,98,iar fd fd vpt ec ec hni fd ec fd ec,True,False,False,2
,unknown1,main-trial-47,"('de', 'xq')",de,xq,241.5,340.3499999999767,de,xq,241.5,340.3499999999767,4,4,100,100,gzw xq xq ixi de de yml xq de xq de,True,False,False,2
,unknown1,main-trial-48,"('de', 'fd')",de,fd,208.25,154.39999999990687,fd,de,154.39999999990687,208.25,4,4,22,22,hqp de de npz fd fd ull de fd de fd,True,False,False,2
,unknown1,main-trial-49,"('aq', 'xz')",aq,xz,254.29999999993015,180.20000000006985,xz,aq,180.20000000006985,254.29999999993015,4,4,-36,36,fzv xz xz wfx aq aq xyo xz aq xz aq,True,False,False,2
,unknown1,main-trial-5,"('de', 'vf')",de,vf,225.8000000000029,254.75,de,vf,225.8000000000029,254.75,4,4,34,34,hyl vf vf hta de de exo vf de vf de,True,False,False,2
,unknown1,main-trial-50,"('cw', 'zr')",cw,zr,296.20000000006985,266.39999999990687,cw,zr,296.20000000006985,266.39999999990687,4,4,25,25,hpr zr zr kii cw cw aju zr cw zr cw,True,False,False,2
,unknown1,main-trial-51,"('qv', 'xw')",qv,xw,410.1500000000233,295.8499999999767,qv,xw,410.1500000000233,295.8499999999767,4,4,21,21,axi xw xw lbf qv qv fkj xw qv xw qv,True,False,False,2
,unknown1,main-trial-52,"('vc', 'ze')",vc,ze,121.44999999995343,239.05000000016295,vc,ze,121.44999999995343,239.05000000016295,4,4,82,82,ziq ze ze man vc vc whn ze vc ze vc,True,False,False,2
,unknown1,main-trial-53,"('de', 'fd')",de,fd,249.64999999990687,97.84999999997672,fd,de,97.84999999997672,249.64999999990687,4,4,-71,71,xlb fd fd ehk de de dud fd de fd de,True,False,False,2
,unknown1,main-trial-54,"('fd', 'xv')",fd,xv,168.5,170.30000000004657,fd,xv,168.5,170.30000000004657,4,4,54,54,agv xv xv plp fd fd vgy xv fd xv fd,True,False,False,2
,unknown1,main-trial-55,"('qc', 'xz')",qc,xz,368.8499999999767,163.34999999997672,xz,qc,163.34999999997672,368.8499999999767,4,4,-89,89,fac xz xz dju qc qc biz xz qc xz qc,True,False,False,2
,unknown1,main-trial-56,"('cw', 'dz')",cw,dz,291.45000000006985,212.34999999997672,dz,cw,212.34999999997672,291.45000000006985,4,4,31,31,iqb cw cw qnd dz dz kuz cw dz cw dz,True,False,False,2
,unknown1,main-trial-57,"('se', 'zq')",se,zq,136.20000000006985,342.0999999999767,se,zq,136.20000000006985,342.0999999999767,4,4,-89,89,owd se se bcs zq zq wau se zq se zq,True,False,False,2
,unknown1,main-trial-58,"('xz', 'zq')",xz,zq,175.44999999995343,330.64999999990687,xz,zq,175.44999999995343,330.64999999990687,4,4,-89,89,uqv xz xz bcp zq zq tsp xz zq xz zq,True,False,False,2
,unknown1,main-trial-59,"('se', 'zq')",se,zq,108.89999999990688,274.25,se,zq,108.89999999990688,274.25,5,4,100,100,seu zq zq sgl se se rwo zq se zq se,True,False,False,2
,unknown1,main-trial-6,"('dr', 'es')",dr,es,284.95000000001164,181.65000000000873,es,dr,181.65000000000873,284.95000000001164,4,4,41,41,myq dr dr aka es es voh dr es dr es,True,False,False,2
,unknown1,main-trial-60,"('ez', 'fw')",ez,fw,246.1500000001397,125.50000000011642,fw,ez,125.50000000011642,246.1500000001397,4,4,49,49,zug ez ez osk fw fw gws ez fw ez fw,True,False,False,2
,unknown1,main-trial-61,"('aq', 'eq')",aq,eq,272.29999999993015,113.45000000006983,eq,aq,113.45000000006983,272.29999999993015,4,4,-43,43,hbd eq eq uun aq aq qhl eq aq eq aq,True,False,False,2
,unknown1,main-trial-62,"('qz', 'rf')",qz,rf,323.0000000001164,222.80000000004657,rf,qz,222.80000000004657,323.0000000001164,4,4,86,86,son qz qz pay rf rf won qz rf qz rf,True,False,False,2
,unknown1,main-trial-63,"('cd', 'ec')",cd,ec,255.30000000004657,267.0999999998603,cd,ec,255.30000000004657,267.0999999998603,4,4,93,93,rdf ec ec rtv cd cd ohd ec cd ec cd,True,False,False,2
,unknown1,main-trial-64,"('de', 'xq')",de,xq,225.69999999995343,348.5,de,xq,225.69999999995343,348.5,4,3,-100,100,ggi de de gqf xq xq ogl de xq de xq,True,False,False,2
,unknown1,main-trial-65,"('ev', 'rs')",ev,rs,237.54999999993015,153.89999999990687,ev,rs,237.54999999993015,153.89999999990687,4,4,70,70,wab rs rs zxf ev ev aao rs ev rs ev,True,False,False,2
,unknown1,main-trial-66,"('cx', 'ec')",cx,ec,175.04999999993015,277.5000000001164,cx,ec,175.04999999993015,277.5000000001164,4,4,70,70,rqn ec ec xmq cx cx pbc ec cx ec cx,True,False,False,2
,unknown1,main-trial-67,"('qv', 'wc')",qv,wc,369.45000000006985,326.20000000006985,qv,wc,369.45000000006985,326.20000000006985,4,4,32,32,ktv wc wc rrx qv qv oar wc qv wc qv,True,False,False,2
,unknown1,main-trial-68,"('ev', 'rs')",ev,rs,188.69999999983705,193.44999999995343,ev,rs,188.69999999983705,193.44999999995343,4,4,-73,73,iti ev ev hsv rs rs rpk ev rs ev rs,True,False,False,2
,unknown1,main-trial-69,"('xz', 'zq')",xz,zq,166.55000000004657,311.5999999999767,xz,zq,166.55000000004657,311.5999999999767,4,4,67,67,sjy zq zq myo xz xz auo zq xz zq xz,True,False,False,2
,unknown1,main-trial-7,"('fa', 'xz')",fa,xz,144.75,212.10000000000585,fa,xz,144.75,212.10000000000585,4,5,-38,38,fuz fa fa gxz xz xz xht fa xz fa xz,True,False,False,2
,unknown1,main-trial-70,"('cx', 'ec')",cx,ec,136.4000000001397,252.65000000002328,cx,ec,136.4000000001397,252.65000000002328,3,4,-35,35,fua cx cx geh ec ec wej cx ec cx ec,True,False,False,2
,unknown1,main-trial-71,"('dv', 'fd')",dv,fd,167.15000000002328,116.10000000009312,dv,fd,167.15000000002328,116.10000000009312,4,5,-66,66,fdp dv dv chi fd fd nub dv fd dv fd,True,False,False,2
,unknown1,main-trial-72,"('fs', 'ze')",fs,ze,117.59999999997672,179.44999999995343,fs,ze,117.59999999997672,179.44999999995343,4,4,-72,72,udq fs fs qhf ze ze smk fs ze fs ze,True,False,False,2
,unknown1,main-trial-73,"('fr', 'rd')",fr,rd,213.25,242.40000000002328,fr,rd,213.25,242.40000000002328,4,4,-53,53,mtd fr fr jmb rd rd sot fr rd fr rd,True,False,False,2
,unknown1,main-trial-74,"('fv', 'qx')",fv,qx,232.19999999995343,357.45000000006985,fv,qx,232.19999999995343,357.45000000006985,4,4,-96,96,zrw fv fv oeh qx qx tkt fv qx fv qx,True,False,False,2
,unknown1,main-trial-75,"('rc', 'rf')",rc,rf,327.70000000006985,248.79999999993015,rf,rc,248.79999999993015,327.70000000006985,4,4,94,94,vxv rc rc nui rf rf swa rc rf rc rf,True,False,False,2
,unknown1,main-trial-76,"('de', 'ez')",de,ez,263.3499999999767,379.14999999990687,de,ez,263.3499999999767,379.14999999990687,4,4,-97,97,zng de de jif ez ez dfm de ez de ez,True,False,False,2
,unknown1,main-trial-77,"('ez', 'wx')",ez,wx,290.0999999999767,318.3499999999767,ez,wx,290.0999999999767,318.3499999999767,4,4,-19,19,wko ez ez qkk wx wx auh ez wx ez wx,True,False,False,2
,unknown1,main-trial-78,"('df', 'qz')",df,qz,199.29999999981376,360.39999999990687,df,qz,199.29999999981376,360.39999999990687,3,4,-100,100,bbs df df doa qz qz jnn df qz df qz,True,True,False,2
,unknown1,main-trial-79,"('rx', 'vc')",rx,vc,325.30000000004657,140.79999999981374,vc,rx,140.79999999981374,325.30000000004657,4,4,-81,81,yrz vc vc zkv rx rx dot vc rx vc rx,True,False,False,2
,unknown1,main-trial-8,"('qz', 'rf')",qz,rf,364.6000000000058,233.09999999999127,rf,qz,233.09999999999127,364.6000000000058,4,4,-100,100,umy rf rf wlb qz qz xjt rf qz rf qz,True,False,False,2
,unknown1,main-trial-80,"('cz', 'ex')",cz,ex,166.70000000018626,258.30000000004657,cz,ex,166.70000000018626,258.30000000004657,3,4,70,70,imm ex ex lmu cz cz lnf ex cz ex cz,True,False,False,2
,unknown1,main-trial-81,"('qv', 'xw')",qv,xw,266.8499999998603,299.75,qv,xw,266.8499999998603,299.75,4,4,-94,94,hww qv qv nxg xw xw qgl qv xw qv xw,True,False,False,2
,unknown1,main-trial-82,"('xc', 'zw')",xc,zw,148.5500000002794,356.1500000001397,xc,zw,148.5500000002794,356.1500000001397,4,4,-100,100,dmd xc xc xda zw zw sib xc zw xc zw,True,False,False,2
,unknown1,main-trial-83,"('rc', 'rf')",rc,rf,344.55000000004657,226.85000000009313,rf,rc,226.85000000009313,344.55000000004657,4,4,-100,100,fca rf rf qny rc rc dsk rf rc rf rc,True,False,False,2
,unknown1,main-trial-84,"('df', 'ex')",df,ex,162.30000000004657,247.4499999997206,df,ex,162.30000000004657,247.4499999997206,4,4,100,100,umo ex ex nlz df df xik ex df ex df,True,True,False,2
,unknown1,main-trial-85,"('vc', 'ze')",vc,ze,211.75,226.89999999990687,vc,ze,211.75,226.89999999990687,4,4,-89,89,shl vc vc bti ze ze wpo vc ze vc ze,True,False,False,2
,unknown1,main-trial-86,"('ez', 'fd')",ez,fd,319.69999999995343,112.6500000001397,fd,ez,112.6500000001397,319.69999999995343,4,4,-100,100,uyt fd fd dvb ez ez mcg fd ez fd ez,True,True,False,2
,unknown1,main-trial-87,"('dr', 'es')",dr,es,237.0,169.39999999990687,es,dr,169.39999999990687,237.0,4,4,-36,36,new es es rtp dr dr wsc es dr es dr,True,False,False,2
,unknown1,main-trial-88,"('fr', 'rd')",fr,rd,238.94999999995343,239.75,fr,rd,238.94999999995343,239.75,4,4,34,34,egc rd rd bnz fr fr jwd rd fr rd fr,True,False,False,2
,unknown1,main-trial-89,"('fe', 'qz')",fe,qz,200.5,324.89999999990687,fe,qz,200.5,324.89999999990687,4,4,-89,89,rpi fe fe mmc qz qz bgu fe qz fe qz,True,False,False,2
,unknown1,main-trial-9,"('fv', 'qx')",fv,qx,234.60000000000585,458.5500000000029,fv,qx,234.60000000000585,458.5500000000029,4,4,94,94,aso qx qx usc fv fv qiz qx fv qx fv,True,False,False,2
,unknown1,main-trial-90,"('ec', 'vs')",ec,vs,259.75,137.20000000018626,vs,ec,137.20000000018626,259.75,4,4,-73,73,ene vs vs lcl ec ec fal vs ec vs ec,True,False,False,2
,unknown1,main-trial-91,"('ed', 'fx')",ed,fx,225.5,243.04999999981376,ed,fx,225.5,243.04999999981376,4,4,-32,32,oaw ed ed fbj fx fx ysq ed fx ed fx,True,False,False,2
,unknown1,main-trial-92,"('ew', 'xf')",ew,xf,112.45000000018626,275.5,ew,xf,112.45000000018626,275.5,4,4,69,69,kzr xf xf sea ew ew dcs xf ew xf ew,True,False,False,2
,unknown1,main-trial-93,"('qv', 'wc')",qv,wc,450.19999999995343,260.55000000004657,qv,wc,450.19999999995343,260.55000000004657,4,4,-55,55,mpw qv qv jio wc wc hog qv wc qv wc,True,False,False,2
,unknown1,main-trial-94,"('ea', 'xq')",ea,xq,183.75,325.30000000004657,ea,xq,183.75,325.30000000004657,4,4,-70,70,vzf ea ea mpu xq xq pmx ea xq ea xq,True,False,False,2
,unknown1,main-trial-95,"('aq', 'xz')",aq,xz,254.55000000004657,192.9000000001397,xz,aq,192.9000000001397,254.55000000004657,4,4,60,60,bjx aq aq ylo xz xz raw aq xz aq xz,True,False,False,2
,unknown1,main-trial-96,"('ez', 'fw')",ez,fw,256.75,138.0999999998603,fw,ez,138.0999999998603,256.75,4,4,-83,83,niz fw fw zhk ez ez pjp fw ez fw ez,True,False,False,2
,unknown1,main-trial-97,"('ez', 'wx')",ez,wx,264.89999999990687,280.6999999997206,ez,wx,264.89999999990687,280.6999999997206,4,4,13,13,lgr wx wx dhb ez ez cxl wx ez wx ez,True,False,False,2
,unknown1,main-trial-98,"('ez', 'fd')",ez,fd,263.5,110.04999999981374,fd,ez,110.04999999981374,263.5,4,4,89,89,hdz ez ez pea fd fd waf ez fd ez fd,True,True,False,2
,unknown1,main-trial-99,"('aw', 'rw')",aw,rw,143.69999999995343,120.69999999995343,aw,rw,143.69999999995343,120.69999999995343,4,4,-35,35,wdz aw aw wzx rw rw fez aw rw aw rw,True,False,False,2
,unknown10,main-trial-1,"('de', 'fd')",de,fd,153.20000000001164,113.79999999998836,de,fd,153.20000000001164,113.79999999998836,4,4,-31,31,rmf de de ruo fd fd bgg de fd de fd,True,False,False,2
,unknown10,main-trial-10,"('xz', 'zq')",xz,zq,135.25,282.94999999998254,xz,zq,135.25,282.94999999998254,4,4,57,57,lsm zq zq zev xz xz ycv zq xz zq xz,True,False,False,2
,unknown10,main-trial-100,"('df', 'qz')",df,qz,186.0,396.80000000004657,df,qz,186.0,396.80000000004657,4,4,82,82,ibj qz qz fkm df df oax qz df qz df,True,True,False,2
,unknown10,main-trial-11,"('fa', 'xz')",fa,xz,171.85000000000582,104.10000000000582,fa,xz,171.85000000000582,104.10000000000582,4,4,13,13,yof xz xz bae fa fa wfg xz fa xz fa,True,False,False,2
,unknown10,main-trial-12,"('fd', 'xv')",fd,xv,137.09999999997672,164.64999999999418,fd,xv,137.09999999997672,164.64999999999418,3,4,66,66,vqc xv xv khc fd fd lal xv fd xv fd,True,False,False,2
,unknown10,main-trial-13,"('de', 'xf')",de,xf,132.30000000004657,292.9000000000233,de,xf,132.30000000004657,292.9000000000233,4,4,-56,56,uub de de cfu xf xf euq de xf de xf,True,False,False,2
,unknown10,main-trial-15,"('qv', 'wc')",qv,wc,253.04999999998836,253.05000000004657,qv,wc,253.04999999998836,253.05000000004657,4,4,-1,1,apn qv qv bmk wc wc vyg qv wc qv wc,False,False,False,2
,unknown10,main-trial-16,"('fr', 'rd')",fr,rd,183.5,237.84999999997672,rd,fr,237.84999999997672,183.5,4,4,-12,12,ztk rd rd lfw fr fr keq rd fr rd fr,False,False,False,2
,unknown10,main-trial-17,"('ed', 'fx')",ed,fx,214.0,486.75,ed,fx,214.0,486.75,4,4,47,47,vip fx fx rvd ed ed zrb fx ed fx ed,True,False,False,2
,unknown10,main-trial-18,"('sz', 'wc')",sz,wc,260.45000000001164,220.55000000004657,wc,sz,220.55000000004657,260.45000000001164,4,4,28,28,iem sz sz ahc wc wc erh sz wc sz wc,False,False,False,2
,unknown10,main-trial-19,"('ez', 'wx')",ez,wx,283.0999999999767,271.45000000001164,wx,ez,271.45000000001164,283.0999999999767,4,3,1,1,sdf ez ez evq wx wx dpe ez wx ez wx,True,False,False,2
,unknown10,main-trial-2,"('cd', 'ec')",cd,ec,85.89999999999418,225.54999999998836,cd,ec,85.89999999999418,225.54999999998836,4,4,100,100,plw ec ec ioz cd cd pil ec cd ec cd,True,False,False,2
,unknown10,main-trial-20,"('de', 'xf')",de,xf,201.95000000001164,256.4000000000233,de,xf,201.95000000001164,256.4000000000233,4,4,65,65,pxf xf xf auu de de qrq xf de xf de,True,False,False,2
,unknown10,main-trial-21,"('rx', 'vc')",rx,vc,363.30000000004657,202.39999999996508,vc,rx,202.39999999996508,363.30000000004657,4,4,45,45,iwr rx rx giz vc vc jsg rx vc rx vc,True,False,False,2
,unknown10,main-trial-22,"('df', 'qz')",df,qz,210.54999999998836,353.19999999995343,df,qz,210.54999999998836,353.19999999995343,4,4,-100,100,svs df df fjf qz qz czb df qz df qz,True,True,False,2
,unknown10,main-trial-23,"('fv', 'qx')",fv,qx,251.30000000004657,310.20000000001164,fv,qx,251.30000000004657,310.20000000001164,4,4,23,23,dfb qx qx bli fv fv fho qx fv qx fv,True,False,False,2
,unknown10,main-trial-24,"('df', 'ex')",df,ex,169.94999999995343,262.80000000004657,df,ex,169.94999999995343,262.80000000004657,4,5,-68,68,ssw df df exx ex ex kyj df ex df ex,True,True,False,2
,unknown10,main-trial-25,"('dv', 'fd')",dv,fd,233.85000000003492,159.55000000004657,fd,dv,159.55000000004657,233.85000000003492,4,4,47,47,sas dv dv rtn fd fd vgq dv fd dv fd,True,False,False,2
,unknown10,main-trial-26,"('qc', 'xz')",qc,xz,240.95000000001164,123.60000000003492,xz,qc,123.60000000003492,240.95000000001164,4,4,-36,36,szc xz xz nvz qc qc vhf xz qc xz qc,True,False,False,2
,unknown10,main-trial-27,"('az', 'cs')",az,cs,264.5,154.59999999997672,cs,az,154.59999999997672,264.5,3,3,1,1,wjd az az ypo cs cs luc az cs az cs,False,False,False,2
,unknown10,main-trial-28,"('cw', 'dz')",cw,dz,249.95000000001164,223.89999999996508,dz,cw,223.89999999996508,249.95000000001164,4,4,-24,24,fqd dz dz nxo cw cw evi dz cw dz cw,False,False,False,2
,unknown10,main-trial-29,"('de', 'vf')",de,vf,136.05000000004657,137.45000000001164,vf,de,137.45000000001164,136.05000000004657,4,4,1,1,jyi de de xsi vf vf ocl de vf de vf,False,False,False,2
,unknown10,main-trial-3,"('ea', 'xq')",ea,xq,242.75,366.30000000004657,ea,xq,242.75,366.30000000004657,4,3,81,81,hwy xq xq nns ea ea bdu xq ea xq ea,True,False,False,2
,unknown10,main-trial-30,"('sz', 'wc')",sz,wc,204.60000000003492,255.84999999997672,sz,wc,204.60000000003492,255.84999999997672,4,4,20,20,wza wc wc haa sz sz cnd wc sz wc sz,False,False,False,2
,unknown10,main-trial-31,"('cw', 'dz')",cw,dz,269.8999999999651,276.79999999998836,cw,dz,269.8999999999651,276.79999999998836,4,4,-1,1,vto cw cw jsz dz dz vdr cw dz cw dz,False,False,False,2
,unknown10,main-trial-32,"('fs', 'ze')",fs,ze,215.45000000001164,245.04999999998836,fs,ze,215.45000000001164,245.04999999998836,4,4,61,61,gkg ze ze txn fs fs xfm ze fs ze fs,True,False,False,2
,unknown10,main-trial-33,"('rc', 'rf')",rc,rf,279.5,213.69999999995343,rf,rc,213.69999999995343,279.5,4,3,100,100,iok rc rc eus rf rf xeu rc rf rc rf,True,False,False,2
,unknown10,main-trial-34,"('se', 'zq')",se,zq,218.59999999997672,333.54999999998836,se,zq,218.59999999997672,333.54999999998836,4,4,67,67,sda zq zq zxp se se sbh zq se zq se,True,False,False,2
,unknown10,main-trial-35,"('qc', 'xz')",qc,xz,260.45000000001164,146.5000000000582,xz,qc,146.5000000000582,260.45000000001164,4,4,51,51,adz qc qc hpu xz xz inw qc xz qc xz,True,False,False,2
,unknown10,main-trial-36,"('qz', 'rf')",qz,rf,393.9500000000117,253.09999999997672,rf,qz,253.09999999997672,393.9500000000117,4,4,64,64,hqn qz qz sej rf rf czn qz rf qz rf,True,False,False,2
,unknown10,main-trial-37,"('qx', 'xz')",qx,xz,315.1000000000349,204.84999999997672,xz,qx,204.84999999997672,315.1000000000349,4,4,100,100,uqc qx qx wps xz xz znq qx xz qx xz,True,False,False,2
,unknown10,main-trial-38,"('xq', 'zd')",xq,zd,309.30000000004657,255.10000000009313,zd,xq,255.10000000009313,309.30000000004657,4,3,17,17,zsg xq xq wut zd zd iuc xq zd xq zd,True,False,False,2
